No,URL,Title,Topic,Tags,NSMI-TLT,Body
10,http://www.lawaccess.org/node/90,Estate Planning & Long-Term Care Medicaid Planning (Silver City),,,Senior Citizens,"Legal Resources for the Elderly Program - Silver City

will host Free Legal Workshops on Estate Planning and Long-Term Care Medicaid Planning on:

Tuesday, September 16, 2014
10:00—11: 15 AM Workshop presentation
12:30—3:30 PM Appointments
At the Silver City Senior Center
205 W Victoria Street in Silver City

The workshops cover: Powers of Attorneys, Advanced Health Care Directives, Estate Planning and Long-Term Care Medicaid Planning.

They will include a presentation by an LREP staff attorney, a question-and-answer period and a free 30-minute one-on-one consultation (appointments scheduled in advance).

For more information, call (505) 797-6047 or 1-800-876-6657
"
13,http://www.lawaccess.org/node/94,Estate Planning & Long-Term Care Medicaid Planning,,,Senior Citizens,"Legal Resources for the Elderly Program sponsors workshops and legal clinics at senior centers throughout the state. Staff and volunteers visit most counties in the state at least once a year and every county at least once every two years.

Some of the topics covered at workshops include:


	Powers of Attorney
	Advanced Health Care Directives
	Estate Planning
	Long-Term Care Medicaid Planning


Workshops will include a presentation by an LREP staff attorney, a question-and-answer period and a free one-on-one consultation (appointments must be scheduled in advance).

For more information call (505) 797-6047 or 1-800-876-6657

Upcoming workshops:

September 8, 2016 (Raton, NM)

September 21, 2016 (Bosque Farms, NM)

September 26, 2016 (Farmington, NM)

October 13, 2016 (Santa Fe, NM)
"
14,http://www.lawaccess.org/node/95,Seniors,Seniors,,Senior Citizens,"Estate Planning &amp; Long-Term Medicaid Planning Workshops

(under construction)
"
41,http://www.lawaccess.org/node/122,Placitas Estate & Long-Term Care Medicaid Planning Workshop,,,Senior Citizens,"Legal Resources for the Elderly Program - Placitas

will host Free Legal Workshops on Estate Planning and Long-Term Care Medicaid Planning on:

Thursday, December 10, 2015
10:00—11: 15 AM (Workshop)
12:30—2:00 PM (Consultations)
At the Placitas Senior Center
41 Camino de Las Huertas, Placitas, NM 87043

The workshop covers: Powers of Attorneys, Advanced Health Care Directives, Estate Planning and Long-Term Care Medicaid Planning.

It will include a presentation by an LREP staff attorney, a question-and-answer period and a free 30-minute one-on-one consultation

(Appointments must be scheduled in advance).

For more information, call (575) 439-4150 or 1-800-876-6657
"
42,http://www.lawaccess.org/node/123,Estate Planning & Long-Term Care Medicaid Planning (Ruidoso),,,Senior Citizens,"Legal Resources for the Elderly Program - Ruidoso

will host Free Legal Workshops on Estate Planning and Long-Term Care Medicaid Planning on:

Wednesday, October 8, 2014
10:00—11: 15 AM (Workshop)
12:30—3:30 PM (Consultations)
At the Village of Ruidoso Senior Center
501 Sudderth, Ruidoso, NM 88345

The workshop covers: Powers of Attorneys, Advanced Health Care Directives, Estate Planning and Long-Term Care Medicaid Planning.

It will include a presentation by an LREP staff attorney, a question-and-answer period and a free 30-minute one-on-one consultation

(Appointments must be scheduled in advance).

For more information, call (575) 257-4565 or 1-800-876-6657
"
47,http://www.lawaccess.org/node/128,Estate Planning & Long-Term Care Medicaid Planning (Los Lunas),,,Senior Citizens,"Legal Resources for the Elderly Program will host the following free legal workshop on Estate Planning and Long-Term Care Medicaid Planning on:

Tuesday, December 9, 2014

10:00—11: 15 AM Workshop presentation

12:30—2:30 PM Appointments

At the Fred Luna Senior Center

315 Don Pasqual in Los Lunas

The workshop covers: Powers of Attorneys, Advanced Health Care Directives,

Estate Planning and Long-Term Care Medicaid Planning. They will include a presentation by an LREP staff attorney, a question-and-answer period and a free 30-minute one-on-one consultation (appointments scheduled in advance).

For more information, call (505) 797-6047 or 1-800-876-6657
"
48,http://www.lawaccess.org/node/133,Estate & Long-Term Care Medicaid Planning Workshop (Grants ),,,Senior Citizens,"DATE: Wednesday, March 18, 2015:

LOCATION: &nbsp;Cibola Senior Citizens Center,&nbsp;550 Jurassic Court, Grants NM

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
53,http://www.lawaccess.org/node/139,Estate & Long-Term Care Medicaid Planning Workshop (Artesia),,,Senior Citizens,"DATE:Tuesday, April 21, 2015, 10:00am

LOCATION: Artesia Senior Center, 202 W Chisolm Ave. in Artesia

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
56,http://www.lawaccess.org/node/142,Estate & Long-Term Care Medicaid Planning Workshop (Roswell),,,Senior Citizens,"DATE:&nbsp; Wednesday, April 22, 2015

LOCATION:Chaves County JOY Center, 1822 N Montana Ave in Roswell.

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
57,http://www.lawaccess.org/node/143,Estate & Long-Term Care Medicaid Planning Workshop (Chama),,,Senior Citizens,"DATE:&nbsp; Wednesday, April 29, 2015, 10:30am

LOCATION:&nbsp; Chama Senior Center, 2449 Hwy 6484 #2449, Chama NM

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
59,http://www.lawaccess.org/node/145,Estate & Long-Term Care Medicaid Planning Workshop (Tierra Amarilla),,,Senior Citizens,"DATE:Tuesday, April 29, 2015, 12:00 pm
LOCATION:Tierra Amarilla Senior Center, SR 162 #1113A, Tierra Amarilla, NM
For more information call (505) 797-6047 or 1-800-876-6657
Click HERE for more information about the Workshop

&nbsp;
"
60,http://www.lawaccess.org/node/146,Senior Citizens Law Office workshops,,,Senior Citizens,"SCLO conducts community outreach and education activities to help raise awareness among older adults and their caregivers about the wide variety of legal and long-term care issues that impact their lives.

Community outreach and education activities include:

&nbsp;&nbsp;&nbsp; Planning for Long Term Care and Incapacity
&nbsp;&nbsp;&nbsp; Aging in Place
&nbsp;&nbsp;&nbsp; Nursing Home Residents’ Rights
&nbsp;&nbsp;&nbsp; Protecting Yourself Against Senior Fraud &amp; Abuse
&nbsp;&nbsp;&nbsp; Legal &amp; Financial Planning

&nbsp;

Click here for the SCLO events calendar!
"
61,http://www.lawaccess.org/node/147,Estate & Long-Term Care Medicaid Planning Workshop (Deming),,,Senior Citizens,"DATE:Tuesday, May 12, 2015, 10:00am

LOCATION: Deming/Luna County Senior Center, 800 S Granite, Deming NM

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
62,http://www.lawaccess.org/node/148,Estate & Long-Term Care Medicaid Planning Workshop (Las Cruces),,,Senior Citizens,"DATE: Wednesday, May 13 2015, 9:30 am

LOCATION: Robert B Munson Senior Center, 975 S Mesquite, Las Cruces

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
63,http://www.lawaccess.org/node/149,Estate & Long-Term Care Medicaid Planning Workshop (Santa Fe),,,Senior Citizens,"DATE: Tuesday, May 24, 2106, 10:00am

LOCATION: Mary Esther Gonzales Senior Center, 1121 Alto St., Santa Fe NM 87504

For more information call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop

&nbsp;
"
79,http://www.lawaccess.org/node/165,Senior Citizens Law Office,,,Senior Citizens,"The Senior Citizens Law Office provides critically needed advocacy and legal representation to residents of New Mexico age 60 and older to uphold their rights, maximize their autonomy, and ensure that they receive the benefits to which they are entitled. &nbsp;

Locations:

Albuquerque:

4317 Lead Ave. SE, Ste. A, Albuquerque, NM 87108.

Phone number: (505) 265-2300

&nbsp;

Click here to return to the list of helpful organizations.&nbsp;
"
175,http://www.lawaccess.org/node/318,Estate & Long-Term Care Medicaid Planning Workshop (Raton),,,Senior Citizens,"DATE&nbsp; 9/8/2016

10:00am - 11:15am&nbsp; Presentation

12:00pm - 1:00pm Speak to an attorney (must register first)

LOCATION:&nbsp; Raton Senior Center, 444 South 1st St, Raton NM 87740

Answers to these questions and more:
Can my estate avoid probate?
Who will pay for my nursing home care?
What are Powers of Attorney (POA) and Advanced Health Care Directives (AHCD)?

For more information or to register for the Clinic, call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
176,http://www.lawaccess.org/node/319,Estate & Long-Term Care Medicaid Planning Workshop (Bosque Farms),,,Senior Citizens,"DATE:&nbsp; 9/21/2016

Presentation:&nbsp; 10:00am - 11:15am

Speak to an attorney (must register first):&nbsp; 12:00pm - 1:00pm 

LOCATION: Bosque Farms Senior Center, 950 N Bosque Loop, Bosque Farms NM 87068

Answers to these questions and more:
Can my estate avoid probate?
Who will pay for my nursing home care?
What are Powers of Attorney (POA) and Advanced Health Care Directives (AHCD)?

For more information or to register for the Clinic, call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
177,http://www.lawaccess.org/node/320,Estate & Long-Term Care Medicaid Planning Workshop (Farmington),,,Senior Citizens,"DATE: 9.26/2016

Presentation: 10:00am - 11:15am

Speak to an attorney (must register first): 12:00pm - 1:00pm

LOCATION:&nbsp; Bonnie Dallas Senior Center, 109 East la Plata St, Farmington NM 87401

Answers to these questions and more:
Can my estate avoid probate?
Who will pay for my nursing home care?
What are Powers of Attorney (POA) and Advanced Health Care Directives (AHCD)?

For more information or to register for the Clinic, call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
178,http://www.lawaccess.org/node/321,Estate & Long-Term Care Medicaid Planning Workshop (Santa Fe),,,Senior Citizens,"DATE: October 13, 2016

Presentation:&nbsp; 9:30am - 10:45am

Speak to an attorney (must register first):&nbsp; 11:00am - 12:00pm

LOCATION:&nbsp; Mary Esther Gonzales Senior Center, 1121 Alto St, Santa Fe NM 87501

Answers to these questions and more:
Can my estate avoid probate?
Who will pay for my nursing home care?
What are Powers of Attorney (POA) and Advanced Health Care Directives (AHCD)?

For more information or to register for the Clinic, call (505) 797-6047 or 1-800-876-6657

Click HERE for more information about the Workshop
"
50,http://www.lawaccess.org/node/135,New Mexico benefits guidelines,Poverty Info,,State and Local Welfare,"Find the poverty guidelines for TANF, SNAP, GA, and Medicaid in New Mexico HERE
"
130,http://www.lawaccess.org/node/219,Public Benefits for New Mexico,,,State and Local Welfare,
133,http://www.lawaccess.org/node/234,The Top 5 Things You Need To Know for a Do-It-Yourself Divorce,,,Training,"This will be a free talk (before the October 22, 2015 Law-La-Palooza) presented by Torri Jacobus, Director of the Second Judicial District Court Center for Self-Help and Dispute Resolution.

Attend the presentation and pre-register for a consultation with an attorney at the Second Judicial District Law-La-Palooza
"
134,http://www.lawaccess.org/node/237,Albuquerque Legal Clinics & Workshops,,,Training,"***&nbsp;See all of these events in Google Calendar&nbsp;***

Civil Legal Clinic&nbsp;(1st Wednesday of the month at the Courthouse)

Consumer Debt/Bankruptcy Workshops&nbsp;(Monthly, dates, vary)

Divorce Options&nbsp;(1st Wednesday of the month at the State Bar of New Mexico)

Family Law Clinic&nbsp;(2nd Wednesday at the Courthouse)

Family Law - Pro Se Divorce Clinic (Every other Friday at New Mexico Legal Aid)

Foreclosure Workshop - United South Broadway&nbsp;

Grandparents Raising Grandchildren - Parenting the Second Time Around

Landlord-Tenant Workshops by Law Access New Mexico

Law-La-Palooza&nbsp;

Legal Clinic offered by UNM Paralegal Certificate Program (Nov 17, 2015)

Senior Citizens Law Office workshops&nbsp;(various topics)

Veterans Civil Legal Clinic
"
7,http://www.lawaccess.org/node/86,Veterans & Military issues,,,Veterans/Military,"

Civil Justice Clinics for VA Enrolled Veterans (Albuquerque).&nbsp;Enrolled Veterans of the New Mexico VA Health Care System (NMVAHCS) with&nbsp;legal questions on civil matters will have an opportunity to receive free consultation with licensed New Mexico attorneys and other legal professionals on the first Tuesday of every month.

Goodwill Industrices SSVF. Supportive Services for Veteran Families (SSVF) helps stabilize housing for very-low income veterans and their families who are homeless or at risk of homelessness.

Stateside Legal. Find legal help for military members, veterans and their families.

New Mexico Department of Veterans' Services.

Disabled Veterans of America

U.S. Department of Veterans Affair

Question about criminal justice issues? Check out the VA Veterans Justice Outreach Program
"
32,http://www.lawaccess.org/node/113,Stateside Legal,Veterans & the Military,,Veterans/Military,"Provides easy-to-read legal resources for military members, veterans and their families.
Resources for members of the military, veterans, their families and advocates, including how to:


	access benefits
	find free legal help, and
	better understand your legal issues.


Many websites provide information for military households or veterans. &nbsp;The goal of Stateside Legal is to index the best legal information available in one easy-to-use site.

A national website created by Pine Tree Legal Assistance.
"
33,http://www.lawaccess.org/node/114,Goodwill Industries Supportive Services for Veteran Families (SSVF),Veterans & the Military,,Veterans/Military,"Supportive Services for Veteran Families (SSVF) helps stabilize housing for very-low income veterans and their families who are homeless or at risk of homelessness.

&nbsp;
"
34,http://www.lawaccess.org/node/115,Veterans' Program: DAV,Veterans & the Military,,Veterans/Military,"DAV states that it ""is the most long-lasting veterans advocacy and assistance group in this country. We’ve watched this country change and grow, and we’ve grown along with it. However, DAV has never wavered in its core mission to fulfill our country’s promises to the men and women who served. We invite everyone, veterans and civilian, men and women, young and old, to join us as we stand up for those veterans who risked it all when they stood up for us, our country, and our ideals.""
"
35,http://www.lawaccess.org/node/116,New Mexico Department of Veterans Services,Veterans & the Military,,Veterans/Military,"Assists veterans, their widows, and their children in establishing the privileges which they are legally entitled

See more: NMDVS
"
36,http://www.lawaccess.org/node/117,V A,Veterans & the Military,,Veterans/Military,"U.S. Department of Veterans Affairs
"
39,http://www.lawaccess.org/node/120,Albuquerque Civil Justice Clinic for VA Enrolled Veterans,Veterans & the Military,,Veterans/Military,"Enrolled Veterans of the New Mexico VA Health Care System (NMVAHCS) with legal questions on civil matters will have an opportunity to receive free consultation with licensed New Mexico attorneys and other legal professionals.&nbsp;

The clinic offers free legal advice about topics such as consumer rights, bankruptcy, landlord tenant issues, foreclosure, and employment. Veterans may also bring their questions regarding family law; including divorce, child support, custody and visitation. The clinic does not handle wills or estate planning.

Veterans are encouraged to bring with them any documents relating to their legal issues. This clinic is the result of a collaborative effort by NMVAHCS and the State Bar of New Mexico Young Lawyers Division, as well as other legal service providers and community providers from around the state.

The clinics are offered the second Tuesday of scheduled months, except for federal holidays.

2017 Dates are:


	January 10
	March 14
	June 13
	September 12


The clinics are held at the New Mexico Veterans Memorial, 1100 Louisian Blvd. S.E., Albuquerque NM 87108 (just off Gibson).

For questions please contact Lisa Anderson, Veterans Justice Outreach Specialist, at 505-908-0383
"
44,http://www.lawaccess.org/node/125,Partner agencies & services providing legal services,,,Veterans/Military,"Advocacy Inc

Catholic Charities Violence Against Women Project

Disability Rights of New Mexico

DNA People's Legal Services

Enlace Communitario

Law Help New Mexico

Lawyers Resources for the Elderly Program

Native American Disability Law Center

New Mexico Center on Law &amp; Poverty (advocacy agency; no direct services)

New Mexico Immigrant Law Center

New Mexico Legal Aid

Pegasus Legal Services for Children

Senior Citizens Law Office

Southwest Women’s Law Center (advocacy agency; no direct services)

United South Broadway
"
45,http://www.lawaccess.org/node/126,Vets & the Criminal Justice System,Veterans & the Military,,Veterans/Military,"Question about criminal justice issues? 

Check out the VA Veterans Justice Outreach Program
"
