No,URL,Title,Topic,Tags,NSMI-TLT,Body
356,http://www.lscd.com/node/389,Delâ€™s Aug. foreclosures are 12th worst in U.S.,Foreclosure,"foreclosure
Delaware Foreclosure",Housing,"   
&nbsp;The News JournalThurdsay Sept 22, 2011 &gt;&gt;Economy Delâ€™s Aug. foreclosures are 12th worst in U.S.Delaware is among the leaders, but not in a category of choice.The state had the 12th highest foreclosure rate in the nation in August, turning in the worst performance on the East Coast, according to RealtyTrac. The Delaware rate was one foreclosure for every 606 households, for a total of 654 filings that month.Worst in the nation was Nevada, which had one foreclosure for every 118 properties, followed by California (1 in 226); and Arizona (1 in 248)"
376,http://www.lscd.com/node/413,A Guide To Evictions,Housing,,Housing,"Eviction is the removal of a tenant from rental property by the landlord. This guide will help you understand your rights and options as a tenant.
For help with evictions contact us:
Legal Services Corporation of Delaware, Inc.
100 West 10th Street, Suite 203
Wilmington, DE 19801
(302) 575-0408
24A Hiawatha Lane
Dover, DE 19904
(302) 734-8820
"
377,http://www.lscd.com/node/414,What are the common reasons a landlord can legally evict a tenant?,,,Housing,The common reasons a landlorg can legally evict a tenant are:Failure to pay rentViolating an important part of the lease or the Delaware Landlord-Tenant CodeHolding-over (staying after the lease ends without permission)Conviction of a Class A misdemeanor or felony that threatens person or property
378,http://www.lscd.com/node/415,What are the common reasons a landlord can never evict a tenant?,,,Housing,A landlord can never evict a tenant for the following reasons:RaceReligionSexMarital statusNational originDisabilityAgeOccupationThe tenant has children&nbsp;The tenant complained about problems in the apartment or house
379,http://www.lscd.com/node/416,What are some things that a landlord can never do to evict me?,,,Housing,"To evict you, a landlord can never:Change the locks without getting a court judgment against you first.Turn off the electricity, gas, or water.Take any of your property.Threaten to hurt you or anyone else if you donâ€™t pay."
380,http://www.lscd.com/node/417,What can happen if I fail to pay the rent?,,,Housing,"If you do not pay the amount of rent that is due every month, the landlord can go to court to evict you. To do so, the landlord must first send you a letter stating that unless all of the rent due is paid, the landlord will terminate the lease and take you to court. The letter must set a deadline giving you at least 5 days to pay. This letter is often called a ""Five Day Letter.""Then, if you do not pay in full or move out by the deadline, the landlord can go to Justice of the Peace Court and file a case asking for the rent money and to have you evicted. Remember that the amount of money you owe could include late fees and back rent from previous months. The law allows the landlord to ask you to pay all of it or be taken to court."
381,http://www.lscd.com/node/418,What happens when you violate a lease or landlord-tenant code,Landlord/Tenant,,Housing,"Most leases include rules and promises by the tenant. Some examples are: a promise to not make noise that disturbs the neighborsor a promise not to run a business out of the house without the landlordâ€™s permission.The Landlord-Tenant Code also includes rules that are made a part of all leases automatically, even if the lease is not written down.&nbsp; Some of these are:a promise to keep the property clean and safe, anda promise not to damage or destroy any part of the property.If you break one of these rules or promises, the landlord can go tocourt to have you evicted. To do so, the landlord must first give youa letter that does the following:explain what rule you have brokenand what you are doing wrong,give you at least 7 days to correct the problem (not 5 days as when rent is late),tell you that if the problem is not corrected by the deadline, the landlord may terminate the leaseand go to court to have you evicted,warn you that if the same rule is broken again within 1 year, the landlord can go directly to court without giving a new notice.If you do not fix the problem, or if you fix it and break the same rule again within 1 year, your landlord can&nbsp; take you to court to have you evicted.&nbsp; Please remember that this is only general information.&nbsp; It may not apply to your specific situation."
382,http://www.lscd.com/node/419,Can a landlord evict me if I am convicted of a misdemeanor or felony?,,,Housing,"If you (or a family member living on the premises) is convicted of a class A misdemeanor or a felony while living in the house or apartment and the conduct that led to the conviction caused or threatened to cause irreparable (unfixable) harm to any person or property, the landlord can immediately terminate the lease and go to court for an eviction. In this situation, the landlord does not need to warn you with a letter."
383,http://www.lscd.com/node/420,"What is ""holding-over"" ? Can a landlord evict me for ""holding-over""?",,,Housing,"For people that rent month to month, with no set ending date for when you must leave, the landlord can end the lease by giving you, at least, 60 days written notice. If you have a lease with an ending date, the landlord must tell you 60 days before the lease ends, in writing, that he will not be renewing the lease. Otherwise, after the ending date, it continues month to month.If the landlord has notified you that the lease will not be renewed, then you must move out by the last day of the lease.If you do not move out, then you are ""holding-over"" and the landlord can go to court and seek to have you evicted. The landlord does not need to give any additional warning or notices. The notice that the lease would not be renewed is enough.If you lose in court, the law says that you can be ordered to pay double your daily rent as a penalty until you move out."
385,http://www.lscd.com/node/422,I just received an eviction notice. What should I do?,,,Housing,"ACT FAST!The 24 hour eviction notice means that the Constable will be back in a minimum of 24 hours. If you are still there, he will make you leave. The constables only work during daylight hours, Monday through Friday. So, if the 24 hour notice is posted on Friday, you will have at least until Monday morning. If you do not have all of your belongings out of the house by the time the Constable comes back, you will have to leave them behind.The landlord can remove your belongings and store them or leave them where they are for 7 days.If the landlord wants to, he can charge you for storing your property.&nbsp; If, at the end of 7 days, you have not claimed your property, the landlord can do whatever he wants with your property including keep it, sell it, or leave it on the street. He cannot hold your property hostage until you pay the rent but he can ask for his storage costs."
386,http://www.lscd.com/node/423,"If I received an eviction notice, can I make a deal with my landlord?",,,Housing,"If you want make a deal or payment arrangement with your landlord, try to get it in writing and be sure you understand exactly how much you must pay and when. A court judgment for back rent will usually include interest and court costs, so you may owe more money than you expect.&nbsp; Unfortunately, your landlord is not required to make a deal with you or accept a payment plan. He might want all his money immediately."
393,http://www.lscd.com/node/431,Foreclosure in Delaware,Foreclosure,,Housing,"In Delaware, a mortgage is a lien against the property granted by the home owner to the lender to secure an obligation to pay the note. The note is a written promise to pay a debt (the loan).In this brochure, when we use the word mortgage, it will generally mean both the mortgage and the note. When you fail to make required payments on your mortgage, your mortgage will be in default. Once you are in default, the lender can start foreclosure proceedings, and you could lose your house if you have no defenses.You will probably receive notices from the lender and/or the court related to foreclosure. Some of the most common types of notice in Delaware are ""notice of default,"" ""notice of acceleration,"" ""writ of scire facias,"" and ""notice of sale"". If you receive any notices related to foreclosure, seek help from an attorney immediately."
394,http://www.lscd.com/node/432,Type of Foreclosure Notices,Foreclosure,,Housing,"Notice of DefaultIf you fall behind in the payments on your mortgage, the lender will usually send you a ""notice of default"" or ""notice of delinquency"" telling you that your payments are behind. A notice of default is often required by the mortgage. However, Delaware law does not require notice of default unless the mortgage requires such notice.The notice of default warns you of a serious problem, so you must take action immediately. It may be possible to avoid foreclosure at this stage if you immediately call the Workout Department of your lender and offer to pay the full amount of back payments and current payments, or discuss some other type of workout agreement.Notice of AccelerationMany mortgages contain a paragraph that covers situations when you are in default or late on your payments. This paragraph is known as an ""acceleration"" clause because it allows the lender to accelerate, or push forward, the date that full payment on your mortgage is due. Some mortgage contracts require the lender to give ""notice of acceleration"" to the borrower.The ""notice of acceleration,"" sometimes called a ""demand letter,"" normally states that the whole balance is due and payable immediately. If you fail to pay the entire amount due, the lender has the right to foreclose on the mortgage. However, the lender must comply with the requirements of the loan documents and other relevant laws. So, it is important to seek advice from an attorney as soon as you receive a ""notice of acceleration."""
395,http://www.lscd.com/node/433,Foreclosure Court Notices,,,Housing,"Writ of Scire FaciasIn Delaware, a lawsuit is required to foreclose on your mortgage except for certain types of mortgages issued by the government. The foreclosure process takes an average of 5 to 6 months from filing the lawsuit until the confirmation of the foreclosure sale.Don't be surprised if none of the papers in a foreclosure lawsuit actually use the word ""foreclosure."" Instead, the lawsuit papers will probably use the Latin words ""scire facias sur mortgage"" or ""sci fa sur mortgage."" If the foreclosure is in Superior Court, the Sheriff will serve you with a ""writ of scire facias"" (sci. fa.) at your residence.The sci. fa. has many papers including a Summons, Complaint, a certified copy of the mortgage, an Affidavit of Demand, a Fair Debt Collection Practices Act disclosure statement and a ""Notice to Lien Holders and Tenants of Filing of Action.""Within 10 days of filing the foreclosure lawsuit, the lender must send by certified mail a copy of the complaint and a ""Notice to Lien Holders and Tenants of Filing of Action"" to you and anyone with an interest in your property, such as your tenants and other lenders. The lender will also post this notice on the main door of your house.You must answer the complaint within 20 days after you are served with the complaint. For this reason, it is important to see an attorney as soon as possible, because, if you fail to answer within 20 days, or your answer does not meet other legal requirements, default judgment will be entered against you. Unless the default judgment is vacated or reopened, you will automatically lose your home.In Delaware, there will usually be a notation on the complaint that plaintiff demands that defendant answer the allegations of the complaint by affidavit pursuant to 10 del. C. Â§ 3901. This means that your answer to the complaint must include an affidavit of defense. Your affidavit of defense must give detailed and specific answers to all the allegations in the affidavit of demand, otherwise, the court may grant the lender's request for a default judgment and you would automatically lose the foreclosure lawsuit.Possible defenses to a foreclosure lawsuit are satisfaction or payment of the mortgage, or defenses that seek to avoid the mortgage, such as, assignment, discharge, duress, forfeiture, fraud, illegality, ratification, unjust enrichment and waiver.After you answer the complaint and affidavits, then the court will send you a Case Scheduling Order. It is important for you, or your attorney, to appear at the court on the dates scheduled and meet other deadlines listed on the Case Scheduling Order. The foreclosure lawsuit gives you a chance to appear before the court and present any defenses explaining why your house should not be taken and sold to satisfy the debt. If you fail to appear, default judgment will be entered against you and you will automatically lose your home.Notice of SaleIf you lose the foreclosure action or a default judgment is entered, the sheriff will issue notice of sale and sell your house at a public sale. Notice of sale must be delivered to you at least 10 days before the day of the sale. When you receive notice of sale you should contact an attorney before the sale date to discuss whether bankruptcy would be helpful for you. Advertisements will also be posted in local newspapers for 2 weeks before the sale. The sheriff will sell your house at a public sale usually located at the county courthouse.Confirmation of SaleTo complete the process on judgment of foreclosure, there is a confirmation hearing scheduled about 30 days after the Sheriff's Sale. If there are no objections to the confirmation of the sale, then the sheriff delivers a deed to the new owner who bought your house at the Sheriff's Sale."
396,http://www.lscd.com/node/434,Foreclosure Prevention,"Bankruptcy
Foreclosure",,Housing,"Right to cure a defaultYou can cure a default by paying the lender missed payments, plus fees and costs before acceleration of the mortgage. After acceleration of the mortgage, you may cure the default by paying the entire balance of all the principle, interest and costs due on the mortgage, but only if you do so before the Sheriff sells the property at the Sheriff's Sale. However, partial payments made after acceleration of the entire debt, evidenced by the initiation of foreclosure proceedings, do not cure the default. So the lender can refuse partial payments and continue with the foreclosure.RedemptionYou may exercise the right of redemption before the confirmation of the foreclosure sale. Redemption means that you pay off the entire balance owed on the loan plus the lender's foreclosure fees and costs. In general there is no right to redeem after the confirmation of the Sheriff's Sale. In Delaware, there is an exception that allows the owner to redeem within 60 days after the confirmation of Sheriff's Sale if the property was sold to collect delinquent county taxes.SaleYou may want to ask for a delay of the foreclosure sale so that you can negotiate a workout agreement with the lender. In some cases, the lender may agree to give you an opportunity to sell the property through a realtor rather than in the foreclosure process. A private sale may help avoid potential foreclosure losses.BankruptcyYou may want to consider preventing foreclosure by filing a chapter 13 bankruptcy. Filing bankruptcy automatically stops the foreclosure process. However, in certain circumstances, a creditor may ask the bankruptcy court to allow the lender to continue the foreclosure despite the bankruptcy.You have a right to cure a default on a mortgage if your chapter 13 plan is approved by the bankruptcy court. In the chapter 13 plan, you would most likely be required to pay your regular mortgage payments, plus an additional amount to get caught up during the length of the plan. If you want to file for bankruptcy protection, you should consult a bankruptcy attorney."
397,http://www.lscd.com/node/435,What Happens After A Foreclosure Sale,Foreclosure,,Housing,"EvictionIf you are a tenant living in a property sold in a foreclosure sale, then the creditor or buyer must file a claim either for ejectment or possession to evict you. After a claim is filed, it can take as little as a couple of days, or as long as, a month or two before the tenant is forcecd to leave the rental property.After the foreclosure sale, you should prepare to move out. Although if you are unable to afford alternative housing, you could stay in the property until you get evicted. A lender can evict you by requesting a writ of possession from the Superior Court. The writ of possession allows the lender to evict you in a matter of weeks. It is served by a Sheriff. A buyer, unlike a lender, must file a claim for ejectment in the Superior Court to evict you. A buyer cannot file the claim for ejectment until after the deed is transferred to the buyer. Usually, the ejectment process takes months and is much slower than the writ of possession.Deficiency ClaimsThe original owner is entitled to any surplus of the sale proceeds, after the mortgage, interest and costs of foreclosure are paid. However, if the sale proceeds do not pay off the existing mortgage on the property plus costs and the foreclosure lawsuit did not sue on both the mortgage and note, then the lender must file a separate lawsuit on the note to obtain a deficiency judgment. A deficiency judgment is a final court ruling in favor of a creditor for the balance of the debt, interest and costs that are not paid off by the sale of the real estate. If the court grants a deficiency judgment against you, then you would have an obligation to pay the amount of the judgment to the lender."
400,http://www.lscd.com/node/439,Trespass Action - Justice of the Peace Interactive Form,Housing,,Housing,"This is an online interview that guides you through&nbsp;completing a JP Court form for a trespass action. &nbsp;The filer is asked&nbsp;questions relating to his or her claim, and using the answers to these&nbsp;questions, the program automatically fills in the JP Court form,&nbsp;including the statement of facts. &nbsp;
The interview process is simple and&nbsp;easy to complete. &nbsp;Upon completion, a document ready to be filed in&nbsp;court can be printed out by the litigant for submission to the court.&nbsp;You do not have to sign up to use it, you can simply select the ""go'&nbsp;button and start. &nbsp; However, if you sign up, you will be able to stop&nbsp;working on your form and go back to it at a later time.
To use this&nbsp;form, you must have Internet Explorer 6 or higher. The form cannot be&nbsp;run on a MacIntosh (Mac) computer.
"
404,http://www.lscd.com/node/445,Delaware Landlord-Tenant Workshop,,,Housing,
405,http://www.lscd.com/node/446,Delaware Landlord-Tenant Workshop,,,Housing,
148,http://www.lscd.com/node/173,Su Case - Asuntos de Dinero,"Home Purchase, Improvement and Foreclosure",,"Housing
",Contributed by: Federal Trade Commission  Last Reviewed: 07/16/2009http://www.ftc.gov/SuCasa
149,http://www.lscd.com/node/174,Your Home - Money Matters,"Home Purchase, Improvement and Foreclosure",,"Housing
","Info on mortgage payments, foreclosure rescue scams, reverse mortgages,  mortgage servicing&nbsp;                                            Contributed by: Federal Trade Commission  Last Reviewed: 07/16/2009 http://www.ftc.gov/YourHome"
150,http://www.lscd.com/node/175,Avoiding Contractor Fraud,"Home Purchase, Improvement and Foreclosure
Consumer Laws
General Elder Law
Contracts/Warranties",,"Housing
","Advice to avoid being taken advantage of by a contractor. &nbsp;                                            Contributed by: Attorney General, State of  Delware  Last Reviewed: 07/17/2009Click here to download the pdf"
384,http://www.lscd.com/node/421,Unemployment,Landlord/Tenant,,"Housing
","If your landlord has gone to court to evict you, the court will notify you and tell you when and where to go to court. You will be notified in one of two ways:By certified mail, return receipt requestedIf you get a card from the Post Office telling you to pick up some certified mail, GET IT! If you do not, the court will evict you anyway and you will not get a chance to defend yourself.By ConstableA Constable will try to deliver the notice to you in person. If you are not home, he will tape it to your door.If you get a notice telling you to go to court, DONâ€™T IGNORE IT.&nbsp;Normally, the court date will be 2 to 4 weeks after the date your landlord files his case. (It can be more or less.) The date depends on how busy the court is.On the court date, be sure to go to court early.&nbsp; There will be a trial in front of a judge. Both you and the landlord will have a chance to tell their side of the story.If you do not go to court, your landlord will win.If you are late, the court will go ahead without you, so get there early."
259,http://www.lscd.com/node/284,Advance Directives,"Advance Directives (Living Wil, Do Not Resucitate Orders, etc.)",,"Living Will
",Download a copy of your State-Specific Advance Directive from the National Hospice and Palliative Care Organization (NHPCO). &nbsp; Contributed by: NHPCO Last Reviewed: 07/17/2009http://www.caringinfo.org/i4a/pages/index.cfm?pageid=3289
316,http://www.lscd.com/node/342,Ayuda Legal Gratis,Other,,Other,Click here to download
317,http://www.lscd.com/node/343,El Self Help,Other,,Other,Click here to download
354,http://www.lscd.com/node/384,Teaching Children Financial Skills,Other,,Other,"When children are not adequately prepared to make sound financial decisions, it can lead to disastrous results once they leave home&nbsp;Click here to download document"
328,http://www.lscd.com/node/354,WIC Works Resource System,WIC,,Other Income Maintenance,http://wicworks.nal.usda.gov/nal_display/index.php?info_center=12&amp;tax_level=1&amp;tax_subject=642
329,http://www.lscd.com/node/355,WIC Fact Sheet (FNS),WIC,,Other Income Maintenance,Click here to download
330,http://www.lscd.com/node/356,Enforcement of Federal Laws Related to Payment of Wages (DOL),"WIC
Work Support",,Other Income Maintenance,http://www.dol.gov/dol/topic/wages/index.htm
200,http://www.lscd.com/node/225,About the Weatherization Assistance Program,Public Utilities/Energy,,Public Utilities / Energy,"U. S. Dept. of Energy's web site explaining the  Weatherization Assistance Program, along with a complete list of program  benefits and links to state contacts.&nbsp;                                            Contributed by: U. S. Dept. of Energy  Last Reviewed: 07/17/2009http://www1.eere.energy.gov/wip/wap.html"
201,http://www.lscd.com/node/226,Catholic Charities - Delaware Energy Assistance Program,Public Utilities/Energy,,Public Utilities / Energy,The Delaware Energy Assistance Program (DEAP) assists  low-income households that need help in meeting the cost of home energy  used for heating and cooling their homes.&nbsp;                                            Contributed by: Catholic Diocese of Wilmington  Last Reviewed: 06/02/2004http://www.cdow.org/energy.html
202,http://www.lscd.com/node/227,Frequently Asked Questions by the Office of the Public Advocate,Public Utilities/Energy,,Public Utilities / Energy,The DPA helps individual consumers and businesses with  utility questions and problems.&nbsp;                                            Contributed by: Division of the Public Advocate  Last Reviewed: 07/17/2009http://publicadvocate.delaware.gov/FILE/faqs.shtml
203,http://www.lscd.com/node/228,Low Income Home Energy Assistance Program,Public Utilities/Energy,,Public Utilities / Energy,Guidelines and Delaware contact information for LIHEAP.&nbsp;                                            Contributed by: U. S. Dept. of Health and  Social Services  Last Reviewed: 01/21/2004http://liheap.ncat.org/profiles/energyhelp.htm
204,http://www.lscd.com/node/229,Low-Income Restructuring Overview of Delaware's Power Suppliers,Public Utilities/Energy,,Public Utilities / Energy,Overview of Low-Income Restructuring Legislation and  Implementation from August 2003.&nbsp;                                            Contributed by: U. S. Dept. of Health and  Social Services  Last Reviewed: 01/21/2004http://liheap.ncat.org/dereg/states/delaware.htm
205,http://www.lscd.com/node/230,Utility Customer Complaint Filing System,Public Utilities/Energy,,Public Utilities / Energy,Online Public Advocate Customer Complaint Form - only to be  filed after first contacting and trying to resolve the issue with your  service provider.&nbsp;                                            Contributed by: Division of the Public Advocate  Last Reviewed: 07/17/2009http://publicadvocate.delaware.gov/ASP/complaint_form.asp
240,http://www.lscd.com/node/265,Answers to Frequently Asked Tax Questions by Retirees / Senior Citizens,"General Elder Law
Taxes",,Senior Citizens,Contributed by: IRS  Last Reviewed: 06/02/2004http://www.irs.gov/individuals/retirees/index.html
241,http://www.lscd.com/node/266,Long Term Care Ombudsman Program,"General Elder Law
Nursing Homes",,Senior Citizens,The Long Term Care Ombudsman Program of the Division of  Services for Aging and Adults with Physical Disabilities (DSAAPD) has  published a comprehensive new guide to help residents make informed  choices about assisted living and nursing homes.http://www.dhss.delaware.gov/dsaapd/ltcguide.html
229,http://www.lscd.com/node/254,Retirement (Social Security Online),"Social Security Benefits
Social Security",,Social Security,http://www.ssa.gov/retirement/
230,http://www.lscd.com/node/255,The Social Security Administration,"Social Security Benefits
Social Security",,Social Security,http://www.ssa.gov/
231,http://www.lscd.com/node/256,Your Social Security Rights (National Welfare Rights Network),"Social Security Benefits
Social Security",,Social Security,Contributed by: National Welfare Rights Network  Last Reviewed: 07/17/2009Click here to download
318,http://www.lscd.com/node/344,A Better Chance Program Basics,A Better Chance Program (ABC)/TANF,,TANF,This website provides information about the responsibilities  and benefits of participating in Delaware's A Better Chance Welfare  Reform Program.  &nbsp;                                            Contributed by: Delaware Economic Development  Office  Last Reviewed: 01/20/2004http://dedo.delaware.gov/
319,http://www.lscd.com/node/345,TANF Essenials (U. S. Dept. of Health & Human Services),A Better Chance Program (ABC)/TANF,,TANF,http://www.acf.hhs.gov/programs/ofa/
320,http://www.lscd.com/node/346,Temporary Assistance for Needy Families (DHSS),A Better Chance Program (ABC)/TANF,,TANF,http://www.dhss.delaware.gov/dhss/dss/tanf.html
309,http://www.lscd.com/node/335,Earned Income Credit Outreach Kit,"Taxes
Earned Income Tax Credit",,Taxation,Contributed by: Center on Budget and Policy  Priorities  Last Reviewed: 07/17/2009http://www.cbpp.org/
310,http://www.lscd.com/node/336,Frequently Asked Tax Questions and Answers,"Taxes
Earned Income Tax Credit",,Taxation,The Internal Revenue Service's questions and answers  section.&nbsp;                                            Contributed by: IRS  Last Reviewed: 06/02/2004http://www.irs.gov/faqs/index.html
311,http://www.lscd.com/node/337,IRS Forms and Publications,Taxes,,Taxation,Contributed by: IRS  Last Reviewed: 06/02/2004http://www.irs.gov/formspubs/index.html
312,http://www.lscd.com/node/338,Offers in Compromise - When You Can't Pay the IRS,Taxes,,Taxation,"An Offer in Compromise is a deal where the IRS agrees that  you will not have to pay the full amount of taxes you owe.&nbsp;                                            Contributed by: Legal Services Corporation of  Delaware, Inc.  Last Reviewed: 02/01/2005Click here to download"
313,http://www.lscd.com/node/339,State of Delaware Division of Revenue,Taxes,,Taxation,"Personal Income Tax forms for the Year 2004&nbsp;                                            Contributed by: State of Delaware, Division of  Revenue  Last Reviewed: 11/08/2004http://revenue.delaware.gov/"
314,http://www.lscd.com/node/340,Tax Information for Individuals,"Taxes
Earned Income Tax Credit",,Taxation,Contributed by: IRS  Last Reviewed: 06/02/2004http://www.irs.gov/individuals/index.html
315,http://www.lscd.com/node/341,Virtual Tax Service Center,Taxes,,Taxation,Contributed by: State of Delaware  Last Reviewed: 07/17/2009http://delaware.gov/egov/portal.nsf/portal/taxcenter
346,http://www.lscd.com/node/376,How to Use Your Tax Refund,Taxes,Tax Refund,Taxation,Financial Experts share spending strategies and saving strategies on how to use your tax refund&nbsp;Click here to download document
177,http://www.lscd.com/node/202,12 Scams Most Likely to Arrive Via Bulk Email,E-Commerce & The Internet,,Technology,"Email boxes are filling up with more offers for business opportunities  than any other kind of unsolicited commercial email. That's a problem,  according to the Federal Trade Commission, because many of these offers  are scams.&nbsp;                                            Contributed by: Federal Trade Commission  Last Reviewed: 07/17/2009Click here to download document"
178,http://www.lscd.com/node/203,"Hide and Go Seek: Finding the Disclosures in ""Free"" Internet Service Offers  ",E-Commerce & The Internet,,Technology,"If you're in the market for Internet service, the Federal Trade  Commission (FTC) wants you to know that some ""free"" offers may end up  being high cost, long-term items.&nbsp;                                            Contributed by: Federal Trade Commission  Last Reviewed: 07/17/2009Click here to download the document"
179,http://www.lscd.com/node/204,Online Shopping,E-Commerce & The Internet,,Technology,"This site offers information to help you shop safely and wisely online.  You can learn, for example, how to use online payment services,  participate in an Internet auction or resolve a complaint with an online  dealer. If you're a seller, you can learn about the FTC's rules for  online advertising, timely deliveries and other business-related  matters.&nbsp;                                            Contributed by: Federal Trade Commission  Last Reviewed: 07/17/2009http://www.onguardonline.gov/topics/online-shopping.aspx"
180,http://www.lscd.com/node/205,Email Scams to Watch Out For,E-Commerce & The Internet,,Technology,Ever wondered if anyone makes the money promised in those work-at-home advertisements? Or if each forwarded e-mail will really mean a donation of 10 cents from Microsoft to an orphan's organ-transplant operation? The answer is no.&nbsp; Contributed by: MSN Money Last Reviewed: 06/03/2004http://money.uk.msn.com/news/crime/photos.aspx?cp-documentid=152533990&amp;page=9
181,http://www.lscd.com/node/206,When Your Computer Calls Overseas ...Without Your Okay,"E-Commerce & The Internet
Public Utilities/Energy",,Technology,"Often, these sites claim to be ""free"" or advertise that ""no credit card  is needed,"" then prompt the user to download a ""viewer"" or ""dialer""  program. &nbsp;                                            Contributed by: Federal Trade Commission  Last Reviewed: 07/17/2009Click here to download document"
352,http://www.lscd.com/node/382,How to Shop for the Holidays Without Going into the Red,"E-Commerce & The Internet
Collection/Repossession",,Technology,"Whether you use credit cards, a debit card, or cash, itâ€™s easy to overspend during the holidays. &nbsp;Consumers are constantly bombarded by advertising this time of year and feel pressured to meet their familiesâ€™ or friendsâ€™ expectations. &nbsp;There are so many ways to spend -- on gifts, entertainment, decorations, travel, and shipping.&nbsp; Consumers often donâ€™t realize how much theyâ€™ve spent until theyâ€™ve gone too far. &nbsp;&nbsp;Click here to download document"
123,http://www.lscd.com/node/147,Unemployment Compensation In Delaware,,,Unemployment,"What Is Unemployment Compensation? Unemployment Compensation is a form of insurance which pays money to       workers between jobs. Unemployment Compensation is paid to workers who       qualify under the law. To file for Unemployment Compensation, report to       the nearest State of Delaware Department of Labor. &nbsp; Am I Eligible for Unemployment Compensation? Four standards must generally be met to qualify for benefits:   You must be unemployed through no fault of           your own.  You must be able to work, available for work           and actually seeking employment.  You must be registered to work with the           Delaware State Employment Service.  You must have been paid a minimum amount of           wages during a set period of time prior to applying for benefits.  &nbsp; What Are the Reasons That I Can Be Disqualified from       Receiving Benefits? Some of the most common reasons for disqualification from receipt       of benefits are:  Quitting a job voluntarily without good cause connected with work. Being discharged/fired from work for just cause. Refusing an offer of suitable work for which the claimant is           reasonably suited. Refusing a referral to a suitable job opportunity offered by the           State employment service.  &nbsp; What Are the Steps in Determining Whether a Worker Is       Eligible for Benefits?   A discharged/fired worker files a claim.  The Department of Labor sends a form to the worker's former           employer.  The employer returns the form to the Department of Labor listing the           reason for the worker's termination of employment.  A Department of Labor ""Claims Deputy"" decides whether the           worker is eligible for benefits.  &nbsp; How Do I Appeal a Determination That I Am Ineligible       for Benefits?   An appeal from a Claims            Deputy's decision must be filed within 7 calendar days after delivery           of the decision or within 10 calendar days after the mailing date of           the decision. The Claims Deputy's decision is final if no appeal if           filed.  If an appeal is filed, a           hearing is scheduled to be heard by an ""Appeals Referee.""            All evidence, including witness testimony and written documents should           be presented at this hearing. If a witness will not appear           voluntarily, or written documents cannot be obtained, the worker can           request a subpoena compelling the attendance of a witness or the           production of documents. The Appeals Referee will then hear the           testimony, review the written evidence and later issue a written           decision.  The Appeals Referee's           decision may be appealed to the Unemployment Insurance Appeal Board, a           five-member panel. An appeal from an Appeal Referee's decision must be           made within 10 calendar days of the mailing of the decision. The Board           may limit review to the evidence presented to the Appeals Referee,           however, at the Board's discretion, additional testimony, documents           and arguments may be considered.  &nbsp; How Do I Appeal a Determination from the UI Appeal       Board?  A decision of the UI Appeal Board must be appealed to the Superior           Court within 10 calendar days of its mailing, or it becomes final. The           Court will not consider any evidence which was not presented at the           lower appeal levels. The Department of Labor will submit a record to           the court which will include copies of all documents submitted in the           case and a written transcript of the witnesses testimony. The court will then, generally, schedule written and/or oral           arguments, and after the arguments are presented a judge will issue a           written decision. The decision of the Superior Court Judge can then be           appealed to the Delaware Supreme Court, however this is not common.  &nbsp; Department of Labor offices New Castle County: Department of Labor 4425 North Market Street Wilmington, DE 19849             (302) 761-8446 Department of Labor Pencader Courtyard Route 896 Newark, DE 19714 (302) 368-6600 Kent County: Sussex County: Department of Labor 114 South Dupont Highway, Suite 103 P.0. Box 616 Dover, DE 19901 (302) 739-5461 Department of Labor 600 N. Dupont Hwy. Suite 205 Georgetown, DE 19947-0548 (302) 856-5611 Kent &amp; Sussex Toll Free (800) 794-3032 &nbsp; &nbsp;"
